"lme","stockid","year","catch_est","catch_type","catch_units","catch","year2"
"Southeast U.S. Continental Shelf","BSBASSSATL",1977,"reported","TL","MT",455,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1978,"reported","TL","MT",371,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1979,"reported","TL","MT",642,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1980,"reported","TL","MT",744,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1981,"reported","TL","MT",1070,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1982,"reported","TL","MT",1540,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1983,"reported","TL","MT",908,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1984,"reported","TL","MT",1400,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1985,"reported","TL","MT",1010,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1986,"reported","TL","MT",801,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1987,"reported","TL","MT",1000,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1988,"reported","TL","MT",1950,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1989,"reported","TL","MT",1150,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1990,"reported","TL","MT",879,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1991,"reported","TL","MT",913,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1992,"reported","TL","MT",776,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1993,"reported","TL","MT",658,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1994,"reported","TL","MT",682,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1995,"reported","TL","MT",637,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1996,"reported","TL","MT",683,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1997,"reported","TL","MT",648,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1998,"reported","TL","MT",548,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",1999,"reported","TL","MT",542,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2000,"reported","TL","MT",423,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2001,"reported","TL","MT",599,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2002,"reported","TL","MT",433,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2003,"reported","TL","MT",510,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2004,"reported","TL","MT",622,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2005,"reported","TL","MT",570,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2006,"reported","TL","MT",390,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2007,"reported","TL","MT",353,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2008,"reported","TL","MT",415,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2009,"reported","TL","MT",496,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2010,"reported","TL","MT",585,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2011,"extrapolated","TL","MT",585,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2012,"extrapolated","TL","MT",585,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2013,"extrapolated","TL","MT",585,2010
"Southeast U.S. Continental Shelf","BSBASSSATL",2014,"extrapolated","TL","MT",585,2010
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1965,"reported","TC","MT",15200,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1966,"reported","TC","MT",17300,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1967,"reported","TC","MT",14700,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1968,"reported","TC","MT",16900,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1969,"reported","TC","MT",27000,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1970,"reported","TC","MT",22900,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1971,"reported","TC","MT",18500,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1972,"reported","TC","MT",19600,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1973,"reported","TC","MT",39900,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1974,"reported","TC","MT",23400,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1975,"reported","TC","MT",20400,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1976,"reported","TC","MT",22000,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1977,"reported","TC","MT",11900,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1978,"reported","TC","MT",14000,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1979,"reported","TC","MT",12900,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1980,"reported","TC","MT",16500,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1981,"reported","TC","MT",15800,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1982,"reported","TC","MT",21500,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1983,"reported","TC","MT",16300,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1984,"reported","TC","MT",22400,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1985,"reported","TC","MT",13800,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1986,"reported","TC","MT",12500,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1987,"reported","TC","MT",11900,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1988,"reported","TC","MT",9460,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1989,"reported","TC","MT",7700,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1990,"reported","TC","MT",2830,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1991,"reported","TC","MT",7080,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1992,"reported","TC","MT",7780,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1993,"reported","TC","MT",12200,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1994,"reported","TC","MT",10300,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1995,"reported","TC","MT",8420,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1996,"reported","TC","MT",4600,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1997,"reported","TC","MT",3930,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1998,"reported","TC","MT",8380,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",1999,"reported","TC","MT",11000,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2000,"reported","TC","MT",8490,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2001,"reported","TC","MT",9370,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2002,"reported","TC","MT",3220,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2003,"reported","TC","MT",2620,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2004,"reported","TC","MT",1820,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2005,"reported","TC","MT",1080,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2006,"reported","TC","MT",1410,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2007,"reported","TC","MT",918,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2008,"reported","TC","MT",1480,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2009,"reported","TC","MT",1510,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2010,"reported","TC","MT",4590,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2011,"reported","TC","MT",2280,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2012,"reported","TC","MT",1710,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2013,"extrapolated","TC","MT",1710,2012
"Northeast U.S. Continental Shelf","BUTTERGOMCHATT",2014,"extrapolated","TC","MT",1710,2012
"Norwegian Sea","BWHITNEA",1981,"reported","TC","MT",923000,2014
"Norwegian Sea","BWHITNEA",1982,"reported","TC","MT",551000,2014
"Norwegian Sea","BWHITNEA",1983,"reported","TC","MT",553000,2014
"Norwegian Sea","BWHITNEA",1984,"reported","TC","MT",616000,2014
"Norwegian Sea","BWHITNEA",1985,"reported","TC","MT",678000,2014
"Norwegian Sea","BWHITNEA",1986,"reported","TC","MT",847000,2014
"Norwegian Sea","BWHITNEA",1987,"reported","TC","MT",655000,2014
"Norwegian Sea","BWHITNEA",1988,"reported","TC","MT",552000,2014
"Norwegian Sea","BWHITNEA",1989,"reported","TC","MT",630000,2014
"Norwegian Sea","BWHITNEA",1990,"reported","TC","MT",558000,2014
"Norwegian Sea","BWHITNEA",1991,"reported","TC","MT",364000,2014
"Norwegian Sea","BWHITNEA",1992,"reported","TC","MT",475000,2014
"Norwegian Sea","BWHITNEA",1993,"reported","TC","MT",475000,2014
"Norwegian Sea","BWHITNEA",1994,"reported","TC","MT",458000,2014
"Norwegian Sea","BWHITNEA",1995,"reported","TC","MT",505000,2014
"Norwegian Sea","BWHITNEA",1996,"reported","TC","MT",621000,2014
"Norwegian Sea","BWHITNEA",1997,"reported","TC","MT",640000,2014
"Norwegian Sea","BWHITNEA",1998,"reported","TC","MT",1130000,2014
"Norwegian Sea","BWHITNEA",1999,"reported","TC","MT",1260000,2014
"Norwegian Sea","BWHITNEA",2000,"reported","TC","MT",1410000,2014
"Norwegian Sea","BWHITNEA",2001,"reported","TC","MT",1770000,2014
"Norwegian Sea","BWHITNEA",2002,"reported","TC","MT",1560000,2014
"Norwegian Sea","BWHITNEA",2003,"reported","TC","MT",2370000,2014
"Norwegian Sea","BWHITNEA",2004,"reported","TC","MT",2400000,2014
"Norwegian Sea","BWHITNEA",2005,"reported","TC","MT",2020000,2014
"Norwegian Sea","BWHITNEA",2006,"reported","TC","MT",1960000,2014
"Norwegian Sea","BWHITNEA",2007,"reported","TC","MT",1610000,2014
"Norwegian Sea","BWHITNEA",2008,"reported","TC","MT",1250000,2014
"Norwegian Sea","BWHITNEA",2009,"reported","TC","MT",635000,2014
"Norwegian Sea","BWHITNEA",2010,"reported","TC","MT",540000,2014
"Norwegian Sea","BWHITNEA",2011,"reported","TC","MT",104000,2014
"Norwegian Sea","BWHITNEA",2012,"reported","TC","MT",376000,2014
"Norwegian Sea","BWHITNEA",2013,"reported","TC","MT",614000,2014
"Norwegian Sea","BWHITNEA",2014,"reported","TC","MT",1150000,2014
"California Current","CABEZNCAL",1973,"reported","TC","MT",6,2008
"California Current","CABEZNCAL",1974,"reported","TC","MT",7,2008
"California Current","CABEZNCAL",1975,"reported","TC","MT",8,2008
"California Current","CABEZNCAL",1976,"reported","TC","MT",14,2008
"California Current","CABEZNCAL",1977,"reported","TC","MT",12,2008
"California Current","CABEZNCAL",1978,"reported","TC","MT",24,2008
"California Current","CABEZNCAL",1979,"reported","TC","MT",14,2008
"California Current","CABEZNCAL",1980,"reported","TC","MT",9,2008
"California Current","CABEZNCAL",1981,"reported","TC","MT",26,2008
"California Current","CABEZNCAL",1982,"reported","TC","MT",15,2008
"California Current","CABEZNCAL",1983,"reported","TC","MT",13,2008
"California Current","CABEZNCAL",1984,"reported","TC","MT",16,2008
"California Current","CABEZNCAL",1985,"reported","TC","MT",14,2008
"California Current","CABEZNCAL",1986,"reported","TC","MT",26,2008
"California Current","CABEZNCAL",1987,"reported","TC","MT",17,2008
"California Current","CABEZNCAL",1988,"reported","TC","MT",25,2008
"California Current","CABEZNCAL",1989,"reported","TC","MT",26,2008
"California Current","CABEZNCAL",1990,"reported","TC","MT",28,2008
"California Current","CABEZNCAL",1991,"reported","TC","MT",25,2008
"California Current","CABEZNCAL",1992,"reported","TC","MT",28,2008
"California Current","CABEZNCAL",1993,"reported","TC","MT",24,2008
"California Current","CABEZNCAL",1994,"reported","TC","MT",28,2008
"California Current","CABEZNCAL",1995,"reported","TC","MT",21,2008
"California Current","CABEZNCAL",1996,"reported","TC","MT",22,2008
"California Current","CABEZNCAL",1997,"reported","TC","MT",43,2008
"California Current","CABEZNCAL",1998,"reported","TC","MT",44,2008
"California Current","CABEZNCAL",1999,"reported","TC","MT",45,2008
"California Current","CABEZNCAL",2000,"reported","TC","MT",128,2008
"California Current","CABEZNCAL",2001,"reported","TC","MT",105,2008
"California Current","CABEZNCAL",2002,"reported","TC","MT",79,2008
"California Current","CABEZNCAL",2003,"reported","TC","MT",135,2008
"California Current","CABEZNCAL",2004,"reported","TC","MT",89,2008
"California Current","CABEZNCAL",2005,"reported","TC","MT",72,2008
"California Current","CABEZNCAL",2006,"reported","TC","MT",51,2008
"California Current","CABEZNCAL",2007,"reported","TC","MT",45,2008
"California Current","CABEZNCAL",2008,"reported","TC","MT",39,2008
"California Current","CABEZNCAL",2009,"extrapolated","TC","MT",39,2008
"California Current","CABEZNCAL",2010,"extrapolated","TC","MT",39,2008
"California Current","CABEZNCAL",2011,"extrapolated","TC","MT",39,2008
"California Current","CABEZNCAL",2012,"extrapolated","TC","MT",39,2008
"California Current","CABEZNCAL",2013,"extrapolated","TC","MT",39,2008
"California Current","CABEZNCAL",2014,"extrapolated","TC","MT",39,2008
"California Current","CABEZORECOAST",1973,"reported","TC","MT",6.39,2008
"California Current","CABEZORECOAST",1974,"reported","TC","MT",7.49,2008
"California Current","CABEZORECOAST",1975,"reported","TC","MT",7.89,2008
"California Current","CABEZORECOAST",1976,"reported","TC","MT",14.1,2008
"California Current","CABEZORECOAST",1977,"reported","TC","MT",12.1,2008
"California Current","CABEZORECOAST",1978,"reported","TC","MT",24.1,2008
"California Current","CABEZORECOAST",1979,"reported","TC","MT",13.7,2008
"California Current","CABEZORECOAST",1980,"reported","TC","MT",9.19,2008
"California Current","CABEZORECOAST",1981,"reported","TC","MT",26.5,2008
"California Current","CABEZORECOAST",1982,"reported","TC","MT",14.9,2008
"California Current","CABEZORECOAST",1983,"reported","TC","MT",13.1,2008
"California Current","CABEZORECOAST",1984,"reported","TC","MT",16.4,2008
"California Current","CABEZORECOAST",1985,"reported","TC","MT",13.9,2008
"California Current","CABEZORECOAST",1986,"reported","TC","MT",26.4,2008
"California Current","CABEZORECOAST",1987,"reported","TC","MT",16.7,2008
"California Current","CABEZORECOAST",1988,"reported","TC","MT",25,2008
"California Current","CABEZORECOAST",1989,"reported","TC","MT",25.7,2008
"California Current","CABEZORECOAST",1990,"reported","TC","MT",28,2008
"California Current","CABEZORECOAST",1991,"reported","TC","MT",25.1,2008
"California Current","CABEZORECOAST",1992,"reported","TC","MT",27.6,2008
"California Current","CABEZORECOAST",1993,"reported","TC","MT",24.1,2008
"California Current","CABEZORECOAST",1994,"reported","TC","MT",27.8,2008
"California Current","CABEZORECOAST",1995,"reported","TC","MT",21.1,2008
"California Current","CABEZORECOAST",1996,"reported","TC","MT",21.6,2008
"California Current","CABEZORECOAST",1997,"reported","TC","MT",42.8,2008
"California Current","CABEZORECOAST",1998,"reported","TC","MT",44,2008
"California Current","CABEZORECOAST",1999,"reported","TC","MT",45.3,2008
"California Current","CABEZORECOAST",2000,"reported","TC","MT",48.3,2008
"California Current","CABEZORECOAST",2001,"reported","TC","MT",61.6,2008
"California Current","CABEZORECOAST",2002,"reported","TC","MT",62.9,2008
"California Current","CABEZORECOAST",2003,"reported","TC","MT",44.6,2008
"California Current","CABEZORECOAST",2004,"reported","TC","MT",51.9,2008
"California Current","CABEZORECOAST",2005,"reported","TC","MT",49.6,2008
"California Current","CABEZORECOAST",2006,"reported","TC","MT",43.3,2008
"California Current","CABEZORECOAST",2007,"reported","TC","MT",41.1,2008
"California Current","CABEZORECOAST",2008,"reported","TC","MT",43.2,2008
"California Current","CABEZORECOAST",2009,"extrapolated","TC","MT",43.2,2008
"California Current","CABEZORECOAST",2010,"extrapolated","TC","MT",43.2,2008
"California Current","CABEZORECOAST",2011,"extrapolated","TC","MT",43.2,2008
"California Current","CABEZORECOAST",2012,"extrapolated","TC","MT",43.2,2008
"California Current","CABEZORECOAST",2013,"extrapolated","TC","MT",43.2,2008
"California Current","CABEZORECOAST",2014,"extrapolated","TC","MT",43.2,2008
"California Current","CABEZSCAL",1950,"reported","TC","MT",103,2008
"California Current","CABEZSCAL",1951,"reported","TC","MT",120,2008
"California Current","CABEZSCAL",1952,"reported","TC","MT",76,2008
"California Current","CABEZSCAL",1953,"reported","TC","MT",54,2008
"California Current","CABEZSCAL",1954,"reported","TC","MT",54,2008
"California Current","CABEZSCAL",1955,"reported","TC","MT",55,2008
"California Current","CABEZSCAL",1956,"reported","TC","MT",100,2008
"California Current","CABEZSCAL",1957,"reported","TC","MT",85,2008
"California Current","CABEZSCAL",1958,"reported","TC","MT",64,2008
"California Current","CABEZSCAL",1959,"reported","TC","MT",46,2008
"California Current","CABEZSCAL",1960,"reported","TC","MT",33,2008
"California Current","CABEZSCAL",1961,"reported","TC","MT",31,2008
"California Current","CABEZSCAL",1962,"reported","TC","MT",51,2008
"California Current","CABEZSCAL",1963,"reported","TC","MT",109,2008
"California Current","CABEZSCAL",1964,"reported","TC","MT",60,2008
"California Current","CABEZSCAL",1965,"reported","TC","MT",81,2008
"California Current","CABEZSCAL",1966,"reported","TC","MT",106,2008
"California Current","CABEZSCAL",1967,"reported","TC","MT",60,2008
"California Current","CABEZSCAL",1968,"reported","TC","MT",53,2008
"California Current","CABEZSCAL",1969,"reported","TC","MT",57,2008
"California Current","CABEZSCAL",1970,"reported","TC","MT",75,2008
"California Current","CABEZSCAL",1971,"reported","TC","MT",54,2008
"California Current","CABEZSCAL",1972,"reported","TC","MT",128,2008
"California Current","CABEZSCAL",1973,"reported","TC","MT",97,2008
"California Current","CABEZSCAL",1974,"reported","TC","MT",93,2008
"California Current","CABEZSCAL",1975,"reported","TC","MT",72,2008
"California Current","CABEZSCAL",1976,"reported","TC","MT",84,2008
"California Current","CABEZSCAL",1977,"reported","TC","MT",77,2008
"California Current","CABEZSCAL",1978,"reported","TC","MT",127,2008
"California Current","CABEZSCAL",1979,"reported","TC","MT",91,2008
"California Current","CABEZSCAL",1980,"reported","TC","MT",185,2008
"California Current","CABEZSCAL",1981,"reported","TC","MT",171,2008
"California Current","CABEZSCAL",1982,"reported","TC","MT",167,2008
"California Current","CABEZSCAL",1983,"reported","TC","MT",119,2008
"California Current","CABEZSCAL",1984,"reported","TC","MT",120,2008
"California Current","CABEZSCAL",1985,"reported","TC","MT",89,2008
"California Current","CABEZSCAL",1986,"reported","TC","MT",165,2008
"California Current","CABEZSCAL",1987,"reported","TC","MT",134,2008
"California Current","CABEZSCAL",1988,"reported","TC","MT",109,2008
"California Current","CABEZSCAL",1989,"reported","TC","MT",118,2008
"California Current","CABEZSCAL",1990,"reported","TC","MT",111,2008
"California Current","CABEZSCAL",1991,"reported","TC","MT",106,2008
"California Current","CABEZSCAL",1992,"reported","TC","MT",158,2008
"California Current","CABEZSCAL",1993,"reported","TC","MT",106,2008
"California Current","CABEZSCAL",1994,"reported","TC","MT",102,2008
"California Current","CABEZSCAL",1995,"reported","TC","MT",169,2008
"California Current","CABEZSCAL",1996,"reported","TC","MT",202,2008
"California Current","CABEZSCAL",1997,"reported","TC","MT",200,2008
"California Current","CABEZSCAL",1998,"reported","TC","MT",268,2008
"California Current","CABEZSCAL",1999,"reported","TC","MT",177,2008
"California Current","CABEZSCAL",2000,"reported","TC","MT",30,2008
"California Current","CABEZSCAL",2001,"reported","TC","MT",23,2008
